sentence_id	target_word_id	target_hanzi	sentence_slot	sentence_hanzi	sentence_pinyin	sentence_vi	words	word_ids	blank_sentence	blank_answer_hanzi	blank_answer_word_id	blank_options_word_ids	grammar_ids	level	lesson_id	lesson_order	max_word_lesson_order	topic_id	audio_url	difficulty	tags	is_active	validation_status	scope_rule	note
s0120_3	w0139	这	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0121_1	w0142	那里	1	我在那里。	wǒ zài nàlǐ	HSK1	我|在|那里	w0001|w0150|w0142	我在___。	那里	w0142			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0121_2	w0142	那里	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0121_3	w0142	那里	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0122_1	w0143	哪里	1	你在哪里？	nǐ zài nǎlǐ		你|在|哪里	w0067|w0150|w0143	你在___？	哪里	w0143			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0122_2	w0143	哪里	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0122_3	w0143	哪里	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0123_1	w0144	这里	1	我在这里。	wǒ zài zhèlǐ	HSK1	我|在|这里	w0001|w0150|w0144	我在___。	这里	w0144			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0123_2	w0144	这里	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0123_3	w0144	这里	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0124_1	w0145	个	1	我有一个。	wǒ yǒu yī gè		我|有|一|个	w0001|w0124|w0009|w0145	我有一___。	个	w0145			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0124_2	w0145	个	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0124_3	w0145	个	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0125_1	w0146	这个	1	这个很好。	zhège hěn hǎo	HSK1	这个|很|好	w0146|w0020|w0002	___很好。	这个	w0146			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0125_2	w0146	这个	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0125_3	w0146	这个	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0126_1	w0147	那个	1	那个马很大。	nàge mǎ hěn dà		那个|马|很|大	w0147|w0008|w0020|w0003	___马很大。	那个	w0147			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0126_2	w0147	那个	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0126_3	w0147	那个	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0127_1	w0148	哪个	1	哪个哥哥？	nǎge gēge		哪个|哥哥	w0148|w0028	___哥哥？	哪个	w0148			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0127_2	w0148	哪个	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0127_3	w0148	哪个	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0128_1	w0149	几	1	你有几个？	nǐ yǒu jǐ gè	HSK1	你|有|几|个	w0149|w0067|w0124|w0075|w0145	你有___个？	几	w0149			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0128_2	w0149	几	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0128_3	w0149	几	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0129_1	w0150	在	1	我在北京。	wǒ zài Běijīng	Bạn ở đâu?	我|在|北京	w0001|w0150|w0053	我___北京。	在	w0150			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0129_2	w0150	在	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0129_3	w0150	在	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0130_1	w0151	都	1	我和你都好。	wǒ hé nǐ dōu hǎo	Thiên An Môn ở Bắc Kinh.	我|和|你|都|好	w0151|w0001|w0097|w0067|w0096|w0002	我和你___好。	都	w0151			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0130_2	w0151	都	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0130_3	w0151	都	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0131_1	w0152	后天	1	后天见。	hòutiān jiàn	Tôi có sách.	后天|见	w0152|w0064	___见。	后天	w0152			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0131_2	w0152	后天	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0131_3	w0152	后天	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0132_1	w0153	河内	1	我在河内。	wǒ zài Hénèi		我|在|河内	w0001|w0150|w0153	我在___。	河内	w0153			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0132_2	w0153	河内	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0132_3	w0153	河内	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0133_1	w0154	的	1	我的书。	wǒ de shū	Tôi và bạn đều học tiếng Hán.	我|的|书	w0001|w0154|w0094	我___书。	的	w0154			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0133_2	w0154	的	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0133_3	w0154	的	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0134_1	w0155	年	1	一年有十个月。	yī nián yǒu shí gè yuè	Tôi và cô ấy đi trường học.	一|年|有|十|个|月	w0009|w0155|w0124|w0018|w0145|w0156	一___有十个月。	年	w0155			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0134_2	w0155	年	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0134_3	w0155	年	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0135_1	w0156	月	1	一月一号。	yī yuè yī hào	Sức khỏe rất tốt.	一|月|一|号	w0009|w0156|w0157	一___一号。	月	w0156			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0135_2	w0156	月	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0135_3	w0156	月	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0136_1	w0157	号	1	今天几号？	jīntiān jǐ hào	Tôi đi công viên.	今天|几|号	w0071|w0075|w0157	今天几___？	号	w0157			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0136_2	w0157	号	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0136_3	w0157	号	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0137_1	w0158	日	1	一月一日。	yī yuè yī rì	Cái kia rất lớn.	一|月|一|日	w0009|w0156|w0158	一月一___。	日	w0158			HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_4	auto_from_vocab_example
s0137_2	w0158	日	2											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0137_3	w0158	日	3											HSK1	lesson-4	4	4			1	Nhóm 4|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_4	can_bo_sung_cau_chua_tu_vung_nay
s0138_1	w0159	这	1	这是老师。	zhè shì lǎoshī	Trường nào?	这|是|老师	w0159|w0139|w0161	___是老师。	这	w0159			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0138_2	w0159	这	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0138_3	w0159	这	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0139_1	w0160	他们	1	他们学习汉语。	tāmen xuéxí Hànyǔ		他们|学|习|汉语	w0160|w0033|w0021	___学习汉语。	他们	w0160			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0139_2	w0160	他们	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0139_3	w0160	他们	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0140_1	w0161	老师	1	老师请进。	lǎoshī qǐng jìn		老师|请|进	w0161|w0163|w0164	___请进。	老师	w0161			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0140_2	w0161	老师	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0140_3	w0161	老师	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0141_1	w0162	您	1	您好！	nín hǎo		您|好	w0162|w0002	___好！	您	w0162			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0141_2	w0162	您	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0141_3	w0162	您	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0142_1	w0163	请	1	请坐。	qǐng zuò	Tôi ở chỗ đó.	请|坐	w0163|w0165	___坐。	请	w0163			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0142_2	w0163	请	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0142_3	w0163	请	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0143_1	w0164	进	1	请进！	qǐng jìn	Bạn ở đâu?	请|进	w0163|w0164	请___！	进	w0164			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0143_2	w0164	进	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0143_3	w0164	进	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0144_1	w0165	坐	1	请坐。	qǐng zuò	Tôi ở đây.	请|坐	w0163|w0165	请___。	坐	w0165			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0144_2	w0165	坐	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0144_3	w0165	坐	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0145_1	w0166	喝	1	我喝茶。	wǒ hē chá	Tôi có một cái.	我|喝|茶	w0001|w0166|w0167	我___茶。	喝	w0166			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0145_2	w0166	喝	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0145_3	w0166	喝	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0146_1	w0167	茶	1	请喝茶。	qǐng hē chá	Cái này rất tốt.	请|喝|茶	w0163|w0166|w0167	请喝___。	茶	w0167			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0146_2	w0167	茶	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0146_3	w0167	茶	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0147_1	w0168	谢谢	1	谢谢老师。	xièxie lǎoshī	Con ngựa kia rất lớn.	谢谢|老师	w0168|w0161	___老师。	谢谢	w0168			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0147_2	w0168	谢谢	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0147_3	w0168	谢谢	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0148_1	w0169	不客气	1	不客气。	bú kèqi	Anh trai nào?	不客气	w0169	___。	不客气	w0169			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0148_2	w0169	不客气	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0148_3	w0169	不客气	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0149_1	w0170	客气	1	你太客气了。	nǐ tài kèqi le	Bạn có mấy cái?	你|太|客气|了	w0067|w0023|w0170	你太___了。	客气	w0170			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0149_2	w0170	客气	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0149_3	w0170	客气	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0150_1	w0171	工作	1	我工作很忙。	wǒ gōngzuò hěn máng	Tôi ở Bắc Kinh.	我|工作|很|忙	w0001|w0171|w0020|w0019	我___很忙。	工作	w0171			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0150_2	w0171	工作	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0150_3	w0171	工作	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0151_1	w0172	身体	1	您身体好吗？	nín shēntǐ hǎo ma	Tôi và bạn đều ổn.	您|身体|好|吗	w0172|w0162|w0122|w0002|w0024	您___好吗？	身体	w0172			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0151_2	w0172	身体	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0151_3	w0172	身体	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0152_1	w0173	神	1	我不信神。	wǒ bù xìn shén	Ngày mốt gặp.	我|不|信|神	w0001|w0004|w0050|w0173	我不信___。	神	w0173			HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_5	auto_from_vocab_example
s0152_2	w0173	神	2											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0152_3	w0173	神	3											HSK1	lesson-5	5	5			1	nhóm 5|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_5	can_bo_sung_cau_chua_tu_vung_nay
s0153_1	w0174	请问	1	请问，您贵姓？	qǐngwèn, nín guìxìng	Tôi ở Hà Nội.	请问|您|贵姓	w0174|w0162|w0176	___，您贵姓？	请问	w0174			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0153_2	w0174	请问	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0153_3	w0174	请问	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0154_1	w0175	问	1	我问老师。	wǒ wèn lǎoshī	Sách của tôi.	我|问|老师	w0001|w0175|w0161	我___老师。	问	w0175			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0154_2	w0175	问	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0154_3	w0175	问	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0155_1	w0176	贵姓	1	您贵姓？	nín guìxìng	Một năm có mười tháng.	您|贵姓	w0162|w0176	您___？	贵姓	w0176			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0155_2	w0176	贵姓	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0155_3	w0176	贵姓	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0156_1	w0177	姓	1	我姓王。	wǒ xìng Wáng	Ngày 1 tháng 1.	我|姓|王	w0001|w0177	我___王。	姓	w0177			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0156_2	w0177	姓	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0156_3	w0177	姓	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0157_1	w0178	叫	1	我叫小明。	wǒ jiào Xiǎomíng	Hôm nay ngày mấy?	我|叫|小|明	w0001|w0178	我___小明。	叫	w0178			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0157_2	w0178	叫	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0157_3	w0178	叫	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0158_1	w0179	名字	1	你的名字是什么？	nǐ de míngzi shì shénme	Ngày 1 tháng 1.	你|的|名字|是|什么	w0067|w0154|w0179|w0193|w0185	你的___是什么？	名字	w0179			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0158_2	w0179	名字	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0158_3	w0179	名字	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0159_1	w0180	国	1	你是哪国人？	nǐ shì nǎ guó rén	Đây là thầy/cô giáo.	你|是|哪|国|人	w0067|w0193|w0138|w0180	你是哪___人？	国	w0180			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0159_2	w0180	国	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0159_3	w0180	国	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0160_1	w0181	认识	1	我认识他。	wǒ rènshi tā	Họ học tiếng Hán.	我|认识|他	w0001|w0181|w0025	我___他。	认识	w0181			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
s0160_2	w0181	认识	2											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_2	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0160_3	w0181	认识	3											HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_3	TRUE	needs_content	only_words_from_lesson_1_to_6	can_bo_sung_cau_chua_tu_vung_nay
s0161_1	w0182	高兴	1	认识你很高兴。	rènshi nǐ hěn gāoxìng	Thầy/cô giáo xin mời vào.	认识|你|很|高兴	w0181|w0067|w0020|w0182	认识你很___。	高兴	w0182			HSK1	lesson-6	6	6			1	nhóm 6|sentence_slot_1	TRUE	ready	only_words_from_lesson_1_to_6	auto_from_vocab_example
