character_id	simplified	traditional	pinyin	han_viet	meaning_vi	origin_meaning_vi	derived_meaning_vi	etymology_type	etymology_note_vi	stroke_count	stroke_hint_vi	radical_form	radical_note_vi	week	category	core_rank	is_core	oracle_image_url	bronze_image_url	seal_image_url	evolution_source_url	compounds	hidden_examples	is_active
mono-206	弗	弗	fú	phất	(văn học) không / dùng trong phiên âm	(văn học) không	dùng trong phiên âm	Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: A curved shape crossed out by two lines.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	弗	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%BC%97&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%BC%97&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%BC%97&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%BC%97&stype=0	弗兰克 | 弗格森 | 弗洛伊德 | 弗吉尼亚	弗兰克 | 弗格森 | 弗洛伊德	TRUE
mono-207	出	出	chū	xuất	đi ra; đi ra ngoài / phát sinh; xảy ra / sản xuất; tạo ra / vượt quá / (dùng sau động từ để chỉ hướng ra ngoài hoặc kết quả tích cực) / lượng từ cho kịch, vở diễn, opera, v.v.	đi ra; đi ra ngoài	phát sinh; xảy ra / sản xuất; tạo ra / vượt quá / (dùng sau động từ để chỉ hướng ra ngoài hoặc kết quả tích cực) / lượng từ cho kịch, vở diễn, opera, v.v.	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a foot (止) going out of an enclosure.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	出	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	18	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%87%BA&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%87%BA&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%87%BA&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%87%BA&stype=0	出来 | 出现 | 出去 | 提出	出来 | 出现 | 出去	TRUE
mono-208	皮	皮	Pí	bì	họ [Pi2]	họ [Pi2]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a hand (又) peeling off the skin from an animal.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	皮	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	2	Con người & Cơ thể	90	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9A%AE&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9A%AE&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9A%AE&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%9A%AE&stype=0	皮肤 | 皮带 | 眼皮 | 皮鞋	皮肤 | 皮带 | 眼皮	TRUE
mono-209	矛	矛	máo	mâu	giáo / mác / thương	giáo	mác / thương	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a spear.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	矛	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	4	Đồ vật & Công cụ	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9F%9B&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9F%9B&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%9F%9B&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%9F%9B&stype=0	矛盾 | 矛头 | 长矛 | 自相矛盾	矛盾 | 矛头 | 长矛	TRUE
mono-210	母	母	mǔ	mẫu	mẹ / người nữ lớn tuổi / gốc rễ / nguồn / con cái (giới tính cái của động vật)	mẹ	người nữ lớn tuổi / gốc rễ / nguồn / con cái (giới tính cái của động vật)	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a woman kneeling, with two dots representing the two nipples that mothers use to feed their young.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	母	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	2	Con người & Cơ thể	120	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%AF%8D&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%AF%8D&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%AF%8D&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%AF%8D&stype=0	母亲 | 父母 | 字母 | 祖母	母亲 | 父母 | 字母	TRUE
mono-211	耳	耳	ěr	nhĩ	tai / tay cầm (khảo cổ học) / và đó là tất cả (Văn học cổ điển Trung Quốc)	tai	tay cầm (khảo cổ học) / và đó là tất cả (Văn học cổ điển Trung Quốc)	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of an ear.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	耳	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	2	Con người & Cơ thể	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%80%B3&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%80%B3&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%80%B3&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E8%80%B3&stype=0	耳朵 | 耳机 | 土耳其 | 耳环	耳朵 | 耳机 | 土耳其	TRUE
mono-212	亚	亞	Yà	á	châu Á / người châu Á / tiếng Đài Loan đọc là [Ya3]	châu Á	người châu Á / tiếng Đài Loan đọc là [Ya3]	Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Simplified form of 亞. Originally depicted a common Chinese architectural shape. Relation to current meaning unclear.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	亚	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	99	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%9A&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%9A&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E4%BA%9A&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E4%BA%9A&stype=0	亚洲 | 澳大利亚 | 亚军 | 亚当	亚洲 | 澳大利亚 | 亚军	TRUE
mono-213	臣	臣	Chén	thần	họ [Chen2]	họ [Chen2]		Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of an eye, similar to 目. Based on the original meaning ""to glare at"", now written as 瞋. The current meaning is a phonetic loan."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	臣	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	2	Con người & Cơ thể	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%87%A3&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%87%A3&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%87%A3&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E8%87%A3&stype=0	大臣 | 车臣 | 臣服 | 功臣	大臣 | 车臣 | 臣服	TRUE
mono-214	吏	吏	lì	lại	quan chức hoặc nhân viên chính phủ nhỏ (cổ)	quan chức hoặc nhân viên chính phủ nhỏ (cổ)		Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: The characters 史 (history), 吏 (government official), 使 (cause; use; instruct), and 事 (matter; work; affair) are all etymologically related and all derive from the same ancient character, depicting a hand (又) holding some object. There are various theories about theories about what this object is, including a writing utensil, a container for official documents, a flag, or a hunting tool. These four characters were originally all written the same, but later marks were added to distinguish them.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	吏	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%90%8F&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%90%8F&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%90%8F&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%90%8F&stype=0	官吏 | 贪官污吏 | 吏部 | 吏治	官吏 | 贪官污吏 | 吏部	TRUE
mono-215	再	再	zài	tái	lại; một lần nữa; tái- / lần thứ hai; cái khác / rồi sau đó (sau việc gì đó, và chỉ sau đó) / dù cho ... đi nữa (theo sau bởi tính từ hoặc động từ, rồi thường là 也[ye3] hoặc 都[dou1] để nhấn mạnh)	lại; một lần nữa; tái-	lần thứ hai; cái khác / rồi sau đó (sau việc gì đó, và chỉ sau đó) / dù cho ... đi nữa (theo sau bởi tính từ hoặc động từ, rồi thường là 也[ye3] hoặc 都[dou1] để nhấn mạnh)	Chỉ sự/độc thể	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Origin unclear. Possibly contains 二 (two) as a component, to convey the meaning ""second time; again""."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	再	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	12	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%86%8D&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%86%8D&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%86%8D&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%86%8D&stype=0	再见 | 再次 | 不再 | 再说	再见 | 再次 | 不再	TRUE
mono-216	西	西	Xī	tây	phương Tây / viết tắt của Tây Ban Nha 西班牙[Xi1 ban1 ya2] / tiếng Tây Ban Nha	phương Tây	viết tắt của Tây Ban Nha 西班牙[Xi1 ban1 ya2] / tiếng Tây Ban Nha	Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Origin unclear. Variously explained as a bag or bird's nest.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	西	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	83	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%A5%BF&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%A5%BF&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%A5%BF&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E8%A5%BF&stype=0	东西 | 西部 | 西方 | 西班牙	东西 | 西部 | 西方	TRUE
mono-217	百	百	Bǎi	vầu / bách	họ [Bai3]	họ [Bai3]		Chỉ sự/độc thể	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Phonosemantic compound. 一 represents the meaning and 白 represents the sound.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	百	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	123	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%99%BE&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%99%BE&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E7%99%BE&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E7%99%BE&stype=0	老百姓 | 百姓 | 百分点 | 百年	老百姓 | 百姓 | 百分点	TRUE
mono-218	而	而	ér	nhi	và / cũng như / và do đó / nhưng (không) / mà (không) / (biểu thị quan hệ nhân quả) / (biểu thị thay đổi trạng thái) / (biểu thị sự tương phản)	và	cũng như / và do đó / nhưng (không) / mà (không) / (biểu thị quan hệ nhân quả) / (biểu thị thay đổi trạng thái) / (biểu thị sự tương phản)	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Originally a pictograph of a beard, now written as 耏. The current use as a conjunction is a phonetic loan.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	而	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	20	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%80%8C&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%80%8C&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%80%8C&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E8%80%8C&stype=0	而且 | 而已 | 而是 | 然而	而且 | 而已 | 而是	TRUE
mono-219	页	頁	xié	hiệt	đầu	đầu		Tượng hình	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Simplified form of 頁. Pictograph of a head (首) on top of a person (卩). Means ""head"" when pronounced xié. Has unrelated meaning ""leaf"" when pronounced yè, due to this character being adopted as a shorthand form of 葉."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	页	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	115	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E9%A1%B5&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E9%A1%B5&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E9%A1%B5&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E9%A1%B5&stype=0	页面 | 首页 | 网页 | 主页	页面 | 首页 | 网页	TRUE
mono-220	夹	夾	jiā	giáp	ép từ hai phía / đặt vào giữa / kẹp / mang vật gì dưới nách / bị kẹt giữa / giữa / chen vào / trộn / lẫn / tệp / phát âm Đài Loan [jia2]	ép từ hai phía	đặt vào giữa / kẹp / mang vật gì dưới nách / bị kẹt giữa / giữa / chen vào / trộn / lẫn / tệp / phát âm Đài Loan [jia2]	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Simplified form of 夾. Pictograph of a person (大) being pushed by people on both sides.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	夹	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	139	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%B9&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%B9&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%B9&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%A4%B9&stype=0	夹克 | 文件夹 | 夹杂 | 夹子	夹克 | 文件夹 | 夹杂	TRUE
mono-221	夷	夷	yí	dì	người không phải Hán, đặc biệt ở phía Đông Trung Quốc / man di / xoá sổ / tiêu diệt / phá huỷ / san bằng	người không phải Hán, đặc biệt ở phía Đông Trung Quốc	man di / xoá sổ / tiêu diệt / phá huỷ / san bằng	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Origin unclear. Possibly depicts a string around a bow.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	夷	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%B7&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%B7&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%A4%B7&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%A4%B7&stype=0	夏威夷 | 匪夷所思 | 夷为平地 | 武夷山	夏威夷 | 匪夷所思 | 夷为平地	TRUE
mono-222	耒	耒	lěi	lồi	cái cày	cái cày		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a farming tool used to make furrows in the ground.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	耒	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%80%92&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%80%92&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%80%92&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E8%80%92&stype=0	耒阳 | 耒阳市 | 耒耜	耒阳 | 耒阳市 | 耒耜	TRUE
mono-223	虫	蟲	chóng	trùng	biến thể của 蟲|虫[chong2]	biến thể của 蟲|虫[chong2]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a worm.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	虫	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	3	Động vật & Thực vật	125	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%99%AB&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%99%AB&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%99%AB&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E8%99%AB&stype=0	虫子 | 昆虫 | 寄生虫 | 害虫	虫子 | 昆虫 | 寄生虫	TRUE
mono-224	曲	曲	Qū	khúc	họ [Qu1]	họ [Qu1]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a bent object.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	曲	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	124	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9B%B2&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9B%B2&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9B%B2&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%9B%B2&stype=0	歌曲 | 曲线 | 扭曲 | 曲子	歌曲 | 曲线 | 扭曲	TRUE
mono-225	肉	肉	ròu	nhục	thịt / thịt quả / phần thịt (của quả) / (thông tục) (quả) nhũn / (người) nhão / không quyết đoán / bộ Khang Hy số 130	thịt	thịt quả / phần thịt (của quả) / (thông tục) (quả) nhũn / (người) nhão / không quyết đoán / bộ Khang Hy số 130	Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a piece of meat.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	月	Khi làm thành phần chữ ghép thường biến thành 月.	2	Con người & Cơ thể	86	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%82%89&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%82%89&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E8%82%89&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E8%82%89&stype=0	肌肉 | 牛肉 | 猪肉 | 鸡肉	肌肉 | 牛肉 | 猪肉	TRUE
mono-226	曳	曳	yè	dấy	kéo / lôi / tiếng Đài Loan đọc là [yi4]	kéo	lôi / tiếng Đài Loan đọc là [yi4]	Chỉ sự/độc thể	Dạng chữ độc thể; đối chiếu Giáp Cốt văn, Kim văn và Tiểu Triện ở chuỗi hình bên cạnh.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	曳	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9B%B3&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9B%B3&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9B%B3&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%9B%B3&stype=0	摇曳 | 拖曳 | 曳光弹	摇曳 | 拖曳 | 曳光弹	TRUE
mono-227	年	年	Nián	nên	họ [Nian2]	họ [Nian2]		Tượng hình	Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Pictograph of a person (卩) harvesting grain (禾). The harvest season is a yearly event. The components are not obvious in the modern form.	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	年	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	28	TRUE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B9%B4&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B9%B4&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E5%B9%B4&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E5%B9%B4&stype=0	今年 | 年轻 | 去年 | 年代	今年 | 年轻 | 去年	TRUE
mono-228	朱	朱	Zhū	cho	họ [Zhu1]	họ [Zhu1]		Chỉ sự/độc thể	"Đối chiếu hình chữ cổ để nhận ra nét nghĩa gốc; ghi chú nguồn: Based on the original meaning ""tree trunk"", now written as 株. Derivative of 木 (tree). The current meaning is a phonetic loan."	0	Viết theo hoạt ảnh từng nét trong ứng dụng; tuân thủ trên trước dưới, trái trước phải.	朱	Thường giữ nguyên hình khi làm thành phần; có thể co hẹp theo vị trí.	5	Số đếm, Phương hướng & Khái niệm	0	FALSE	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9C%B1&f=%E7%94%B2%E9%AA%A8%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9C%B1&f=%E9%87%91%E6%96%87&s=200&c=black	https://char.iis.sinica.edu.tw/TTF/getTTF1.aspx?word=%E6%9C%B1&f=%E5%B0%8F%E7%AF%86&s=200&c=black	https://chardb.iis.sinica.edu.tw/search.jsp?q=%E6%9C%B1&stype=0	朱广沪 | 朱丽叶 | 朱利安 | 朱诺	朱广沪 | 朱丽叶 | 朱利安	TRUE
